category,level,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation,is_premium,source,review_status
Mathématiques,BEPC,Calcule : 12 + 81 = ?,93,98,95,91,0,On additionne les deux nombres : 12 + 81 = 93.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 12 + 82 = ?,94,96,92,99,0,On additionne les deux nombres : 12 + 82 = 94.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 12 + 83 = ?,95,93,97,100,0,On additionne les deux nombres : 12 + 83 = 95.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 12 + 84 = ?,98,96,94,101,1,On additionne les deux nombres : 12 + 84 = 96.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 12 + 85 = ?,99,95,102,97,3,On additionne les deux nombres : 12 + 85 = 97.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 12 + 86 = ?,103,96,98,100,2,On additionne les deux nombres : 12 + 86 = 98.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 12 + 87 = ?,99,101,104,97,0,On additionne les deux nombres : 12 + 87 = 99.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 3 = ?,14,16,21,18,1,On additionne les deux nombres : 13 + 3 = 16.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 4 = ?,22,17,15,19,1,On additionne les deux nombres : 13 + 4 = 17.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 5 = ?,16,20,18,23,2,On additionne les deux nombres : 13 + 5 = 18.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 6 = ?,24,17,19,21,2,On additionne les deux nombres : 13 + 6 = 19.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 7 = ?,20,25,18,22,0,On additionne les deux nombres : 13 + 7 = 20.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 8 = ?,26,23,19,21,3,On additionne les deux nombres : 13 + 8 = 21.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 9 = ?,20,22,24,27,1,On additionne les deux nombres : 13 + 9 = 22.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 10 = ?,28,23,25,21,1,On additionne les deux nombres : 13 + 10 = 23.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 11 = ?,22,26,24,29,2,On additionne les deux nombres : 13 + 11 = 24.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 12 = ?,23,30,25,27,2,On additionne les deux nombres : 13 + 12 = 25.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 13 = ?,26,28,24,31,0,On additionne les deux nombres : 13 + 13 = 26.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 14 = ?,27,29,25,32,0,On additionne les deux nombres : 13 + 14 = 27.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 15 = ?,30,28,33,26,1,On additionne les deux nombres : 13 + 15 = 28.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 16 = ?,29,34,31,27,0,On additionne les deux nombres : 13 + 16 = 29.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 17 = ?,35,28,30,32,2,On additionne les deux nombres : 13 + 17 = 30.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 18 = ?,36,31,29,33,1,On additionne les deux nombres : 13 + 18 = 31.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 19 = ?,32,37,34,30,0,On additionne les deux nombres : 13 + 19 = 32.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 20 = ?,33,35,31,38,0,On additionne les deux nombres : 13 + 20 = 33.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 21 = ?,34,36,32,39,0,On additionne les deux nombres : 13 + 21 = 34.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 22 = ?,33,40,35,37,2,On additionne les deux nombres : 13 + 22 = 35.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 23 = ?,34,41,38,36,3,On additionne les deux nombres : 13 + 23 = 36.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 24 = ?,37,39,35,42,0,On additionne les deux nombres : 13 + 24 = 37.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 25 = ?,38,40,36,43,0,On additionne les deux nombres : 13 + 25 = 38.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 26 = ?,44,41,37,39,3,On additionne les deux nombres : 13 + 26 = 39.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 27 = ?,40,42,45,38,0,On additionne les deux nombres : 13 + 27 = 40.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 28 = ?,41,46,43,39,0,On additionne les deux nombres : 13 + 28 = 41.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 29 = ?,47,40,44,42,3,On additionne les deux nombres : 13 + 29 = 42.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 30 = ?,41,45,43,48,2,On additionne les deux nombres : 13 + 30 = 43.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 31 = ?,42,46,44,49,2,On additionne les deux nombres : 13 + 31 = 44.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 32 = ?,50,45,43,47,1,On additionne les deux nombres : 13 + 32 = 45.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 33 = ?,51,48,46,44,2,On additionne les deux nombres : 13 + 33 = 46.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 34 = ?,49,45,52,47,3,On additionne les deux nombres : 13 + 34 = 47.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 35 = ?,50,46,48,53,2,On additionne les deux nombres : 13 + 35 = 48.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 36 = ?,47,51,54,49,3,On additionne les deux nombres : 13 + 36 = 49.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 37 = ?,52,48,50,55,2,On additionne les deux nombres : 13 + 37 = 50.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 38 = ?,56,53,51,49,2,On additionne les deux nombres : 13 + 38 = 51.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 39 = ?,54,57,50,52,3,On additionne les deux nombres : 13 + 39 = 52.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 40 = ?,58,55,51,53,3,On additionne les deux nombres : 13 + 40 = 53.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 41 = ?,54,52,56,59,0,On additionne les deux nombres : 13 + 41 = 54.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 42 = ?,57,55,53,60,1,On additionne les deux nombres : 13 + 42 = 55.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 43 = ?,61,56,58,54,1,On additionne les deux nombres : 13 + 43 = 56.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 44 = ?,55,59,57,62,2,On additionne les deux nombres : 13 + 44 = 57.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 45 = ?,58,60,63,56,0,On additionne les deux nombres : 13 + 45 = 58.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 46 = ?,61,59,64,57,1,On additionne les deux nombres : 13 + 46 = 59.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 47 = ?,60,65,62,58,0,On additionne les deux nombres : 13 + 47 = 60.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 48 = ?,63,59,61,66,2,On additionne les deux nombres : 13 + 48 = 61.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 49 = ?,60,62,64,67,1,On additionne les deux nombres : 13 + 49 = 62.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 50 = ?,63,61,65,68,0,On additionne les deux nombres : 13 + 50 = 63.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 51 = ?,64,66,69,62,0,On additionne les deux nombres : 13 + 51 = 64.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 52 = ?,65,70,67,63,0,On additionne les deux nombres : 13 + 52 = 65.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 53 = ?,68,64,66,71,2,On additionne les deux nombres : 13 + 53 = 66.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 54 = ?,67,65,69,72,0,On additionne les deux nombres : 13 + 54 = 67.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 55 = ?,73,70,68,66,2,On additionne les deux nombres : 13 + 55 = 68.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 56 = ?,67,69,71,74,1,On additionne les deux nombres : 13 + 56 = 69.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 57 = ?,72,70,75,68,1,On additionne les deux nombres : 13 + 57 = 70.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 58 = ?,73,76,71,69,2,On additionne les deux nombres : 13 + 58 = 71.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 59 = ?,70,72,77,74,1,On additionne les deux nombres : 13 + 59 = 72.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 60 = ?,73,78,71,75,0,On additionne les deux nombres : 13 + 60 = 73.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 61 = ?,76,74,79,72,1,On additionne les deux nombres : 13 + 61 = 74.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 62 = ?,80,77,73,75,3,On additionne les deux nombres : 13 + 62 = 75.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 63 = ?,81,78,74,76,3,On additionne les deux nombres : 13 + 63 = 76.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 64 = ?,79,82,77,75,2,On additionne les deux nombres : 13 + 64 = 77.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 65 = ?,78,80,76,83,0,On additionne les deux nombres : 13 + 65 = 78.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 66 = ?,79,77,81,84,0,On additionne les deux nombres : 13 + 66 = 79.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 67 = ?,78,85,80,82,2,On additionne les deux nombres : 13 + 67 = 80.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 68 = ?,81,83,86,79,0,On additionne les deux nombres : 13 + 68 = 81.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 69 = ?,84,87,82,80,2,On additionne les deux nombres : 13 + 69 = 82.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 70 = ?,83,85,88,81,0,On additionne les deux nombres : 13 + 70 = 83.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 71 = ?,82,86,84,89,2,On additionne les deux nombres : 13 + 71 = 84.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 72 = ?,85,87,83,90,0,On additionne les deux nombres : 13 + 72 = 85.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 73 = ?,84,88,86,91,2,On additionne les deux nombres : 13 + 73 = 86.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 74 = ?,89,92,85,87,3,On additionne les deux nombres : 13 + 74 = 87.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 75 = ?,86,88,93,90,1,On additionne les deux nombres : 13 + 75 = 88.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 76 = ?,94,89,91,87,1,On additionne les deux nombres : 13 + 76 = 89.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 77 = ?,95,90,92,88,1,On additionne les deux nombres : 13 + 77 = 90.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 78 = ?,93,89,96,91,3,On additionne les deux nombres : 13 + 78 = 91.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 79 = ?,94,90,97,92,3,On additionne les deux nombres : 13 + 79 = 92.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 80 = ?,98,95,91,93,3,On additionne les deux nombres : 13 + 80 = 93.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 81 = ?,92,96,99,94,3,On additionne les deux nombres : 13 + 81 = 94.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 13 + 82 = ?,93,100,97,95,3,On additionne les deux nombres : 13 + 82 = 95.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 50 − 2 = ?,47,51,49,48,3,On retranche 2 de 50 : 50 − 2 = 48.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 50 − 3 = ?,47,48,46,50,0,On retranche 3 de 50 : 50 − 3 = 47.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 50 − 4 = ?,46,49,47,45,0,On retranche 4 de 50 : 50 − 4 = 46.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 50 − 5 = ?,44,45,48,46,1,On retranche 5 de 50 : 50 − 5 = 45.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 50 − 6 = ?,44,47,45,43,0,On retranche 6 de 50 : 50 − 6 = 44.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 50 − 7 = ?,44,42,46,43,3,On retranche 7 de 50 : 50 − 7 = 43.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 50 − 8 = ?,41,45,43,42,3,On retranche 8 de 50 : 50 − 8 = 42.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 50 − 9 = ?,41,40,44,42,0,On retranche 9 de 50 : 50 − 9 = 41.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 50 − 10 = ?,43,40,41,39,1,On retranche 10 de 50 : 50 − 10 = 40.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 50 − 11 = ?,42,39,38,40,1,On retranche 11 de 50 : 50 − 11 = 39.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 50 − 12 = ?,41,38,37,39,1,On retranche 12 de 50 : 50 − 12 = 38.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 50 − 13 = ?,37,36,38,40,0,On retranche 13 de 50 : 50 − 13 = 37.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 50 − 14 = ?,39,36,37,35,1,On retranche 14 de 50 : 50 − 14 = 36.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 50 − 15 = ?,38,35,34,36,1,On retranche 15 de 50 : 50 − 15 = 35.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 50 − 16 = ?,37,33,34,35,2,On retranche 16 de 50 : 50 − 16 = 34.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 50 − 17 = ?,34,33,36,32,1,On retranche 17 de 50 : 50 − 17 = 33.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 50 − 18 = ?,33,35,31,32,3,On retranche 18 de 50 : 50 − 18 = 32.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 50 − 19 = ?,31,30,32,34,0,On retranche 19 de 50 : 50 − 19 = 31.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 50 − 20 = ?,30,31,29,33,0,On retranche 20 de 50 : 50 − 20 = 30.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 50 − 21 = ?,29,28,30,32,0,On retranche 21 de 50 : 50 − 21 = 29.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 50 − 22 = ?,29,27,28,31,2,On retranche 22 de 50 : 50 − 22 = 28.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 50 − 23 = ?,28,30,26,27,3,On retranche 23 de 50 : 50 − 23 = 27.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 50 − 24 = ?,29,27,25,26,3,On retranche 24 de 50 : 50 − 24 = 26.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 50 − 25 = ?,28,25,24,26,1,On retranche 25 de 50 : 50 − 25 = 25.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 50 − 26 = ?,27,23,24,25,2,On retranche 26 de 50 : 50 − 26 = 24.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 50 − 27 = ?,23,26,24,22,0,On retranche 27 de 50 : 50 − 27 = 23.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 50 − 28 = ?,23,21,25,22,3,On retranche 28 de 50 : 50 − 28 = 22.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 50 − 29 = ?,21,22,24,20,0,On retranche 29 de 50 : 50 − 29 = 21.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 50 − 30 = ?,20,21,23,19,0,On retranche 30 de 50 : 50 − 30 = 20.,true,Règle scolaire vérifiée mécaniquement,validated
Mathématiques,BEPC,Calcule : 50 − 31 = ?,18,19,22,20,1,On retranche 31 de 50 : 50 − 31 = 19.,true,Règle scolaire vérifiée mécaniquement,validated
